customer_id,customer_name,age,city,product_id,product_name,category,purchase_date,purchase_quantity,price_per_unit,total_spent,age_outlier_flag,purchase_quantity_outlier_flag,price_per_unit_outlier_flag,total_spent_outlier_flag
9075,Timothy Raymond,44.0,Haroldmouth,187,Kale,Dairy,2024-02-21,1.0,19.32,19.32,0,0,0,0
9076,Eric Davila,30.0,North Paul,158,Granola,Vegetable,2024-07-21,1.0,14.13,14.13,0,0,0,0
9077,Peter Jenkins,29.0,North Melissaview,179,Fresh Milk,Snack,2024-04-08,2.0,4.71,9.42,0,0,0,0
9078,Juan Eaton,68.0,Port Nathanburgh,167,Organic Apples,Organic,2024-05-09,1.0,1.3,1.3,0,0,0,0
9079,Dean Klein,36.0,Noryh Thomasmouth,141,Tofu,Vegetable,2024-07-25,4.0,4.41,17.64,0,0,0,0
9080,Jay Garcia,58.0,Lake Daniel,173,Fresh Milk,Dairy,2024-01-21,2.0,3.41,6.82,0,0,0,0
9081,Scott Moreno,73.0,Adkinsburgh,140,Fresh Milk,Dairy,2024-02-19,3.0,4.7,14.1,0,0,0,0
9082,Patrick Swanson Jr.,59.0,Lake Rickyport,130,Almond Butter,Snack,2024-08-08,2.0,3.2,6.4,0,0,0,0
9083,Unknown Customer,48.0,Unknown,121,Fresh Milk,Organic,,,19.44,,0,0,0,0
9084,William Shepherd,55.0,Bethtown,102,Granola,Organic,2024-04-20,4.0,14.21,56.84,0,0,0,0
9085,Tiffany Parker,55.0,New Judyland,114,Granola,Dairy,2024-01-14,2.0,19.42,38.84,0,0,0,0
9086,Brian Martinez,19.0,Mullinsborough,188,Almond Butter,Vegetable,2024-02-26,4.0,1.94,7.76,0,0,0,0
9087,Unknown Customer,48.0,Unknown,101,Organic Apples,Dairy,,,11.37,,0,0,0,0
9088,Rebecca Palmer,78.0,Dunnside,119,Fresh Milk,Dairy,2024-07-12,2.0,7.61,15.22,0,0,0,0
9089,Unknown Customer,48.0,Unknown,136,Kale,Snack,,,2.78,,0,0,0,0
9090,Paul Dominguez,59.0,Port Kimberly,197,Almond Butter,Snack,2024-05-10,4.0,13.83,55.32,0,0,0,0
9091,Angela Smith,58.0,Lauraside,191,Kale,Dairy,2024-01-08,3.0,7.85,23.55,0,0,0,0
9092,Holly Clay,52.0,Norrh Johnhaven,123,Almond Butter,Organic,2024-05-16,4.0,3.01,12.04,0,0,0,0
9093,James Moreno,59.0,Castrobury,114,Kale,Vegetable,2024-02-08,2.0,13.4,26.8,0,0,0,0
9094,Carla Butler,20.0,Port Keith,168,Tofu,Snack,2024-01-06,3.0,16.96,50.88,0,0,0,0
9095,Lisa Thomas,55.0,North Trevor,169,Kale,Snack,2024-03-12,2.0,18.23,36.46,0,0,0,0
9096,Samantha Vaughn,22.0,New Timothy,192,Organic Apples,Dairy,2024-07-14,2.0,9.43,18.86,0,0,0,0
9097,Robert Smith,66.0,Douglasburgh,159,Tofu,Snack,2024-08-20,4.0,12.66,50.64,0,0,0,0
9098,Unknown Customer,48.0,Unknown,146,Granola,Vegetable,,,11.81,,0,0,0,0
9099,Erica Anderson,75.0,South Stevenview,138,Kale,Dairy,2024-06-12,4.0,3.84,15.36,0,0,0,0
9100,Tom Nelson,62.0,East Tina,102,Almond Butter,Dairy,2024-04-11,1.0,18.93,18.93,0,0,0,0
9101,Unknown Customer,48.0,Unknown,171,Tofu,Vegetable,,,6.46,,0,0,0,0
9102,Stephanie Mendoza,39.0,Davidberg,196,Granola,Vegetable,2024-03-29,4.0,17.96,71.84,0,0,0,0
9103,Ebony Smith,38.0,Daniellechester,172,Tofu,Snack,2024-01-15,4.0,14.5,58.0,0,0,0,0
9104,Amber Bennett,30.0,Port Kathyburgh,176,Almond Butter,Organic,2024-01-17,1.0,19.12,19.12,0,0,0,0
9105,William Phillips,52.0,Port Maria,100,Granola,Vegetable,2024-04-30,4.0,14.95,59.8,0,0,0,0
9106,Heather Carter,27.0,Douglasborough,155,Granola,Organic,2024-05-06,2.0,5.38,10.76,0,0,0,0
9107,Connie Flores,54.0,Port Rhondashire,108,Granola,Vegetable,2024-03-08,1.0,12.85,12.85,0,0,0,0
9108,Martin Brown,25.0,South Tiffany,140,Tofu,Organic,2024-05-12,1.0,1.07,1.07,0,0,0,0
9109,Unknown Customer,48.0,Unknown,139,Almond Butter,Dairy,,,17.73,,0,0,0,0
9110,Adriana Burnett,28.0,West George,185,Granola,Snack,2024-02-28,2.0,17.07,34.14,0,0,0,0
9111,Tiffany Rivera,23.0,South Markmouth,114,Granola,Dairy,2024-05-16,1.0,4.96,4.96,0,0,0,0
9112,Sherri Mitchell,34.0,Lake Ambermouth,189,Almond Butter,Vegetable,2024-04-11,4.0,10.09,40.36,0,0,0,0
9113,Michael Shields,24.0,North Kimberly,163,Organic Apples,Organic,2024-04-07,1.0,19.31,19.31,0,0,0,0
9114,Karen Lopez,43.0,Port Daniel,148,Kale,Snack,2024-10-18,2.0,1.96,3.92,0,0,0,0
9115,Unknown Customer,48.0,Unknown,150,Tofu,Snack,,,7.12,,0,0,0,0
9116,Leonard King,31.0,East Jason,168,Tofu,Vegetable,2024-01-12,2.0,14.99,29.98,0,0,0,0
9117,Curtis Lam,40.0,Kaiserstad,113,Tofu,Organic,2024-06-29,4.0,4.43,17.72,0,0,0,0
9118,Ryan Fisher,76.0,South Nicholasburgh,138,Organic Apples,Vegetable,2024-09-10,3.0,17.17,51.510000000000005,0,0,0,0
9119,Isaiah Gonzalez,63.0,Lake Sean,171,Fresh Milk,Vegetable,2024-08-07,2.0,13.63,27.26,0,0,0,0
9120,Roger Gould,77.0,Margarettown,105,Tofu,Vegetable,2024-05-04,1.0,9.25,9.25,0,0,0,0
9121,Monica Clark,21.0,Wrighttown,157,Almond Butter,Dairy,2024-05-21,1.0,8.28,8.28,0,0,0,0
9122,Matthew Evans,58.0,Brooksfurt,170,Fresh Milk,Dairy,2024-01-08,4.0,1.17,4.68,0,0,0,0
9123,Eric Michael,19.0,Jessemouth,121,Fresh Milk,Snack,2024-01-29,1.0,19.7,19.7,0,0,0,0
9124,John Little,37.0,North Donald,140,Fresh Milk,Organic,2024-03-21,3.0,14.62,43.86,0,0,0,0
9125,Robert Jones,27.0,Michaelstad,119,Fresh Milk,Vegetable,2024-06-25,2.0,16.16,32.32,0,0,0,0
9126,Brittney Bell,63.0,West Teresa,156,Almond Butter,Dairy,2024-06-05,4.0,6.21,24.84,0,0,0,0
9127,Unknown Customer,48.0,Unknown,167,Organic Apples,Snack,,,1.03,,0,0,0,0
9128,Denise Duncan,57.0,Rebeccaview,181,Fresh Milk,Dairy,2024-10-08,1.0,17.97,17.97,0,0,0,0
9129,Jason Sutton,23.0,North Katrina,173,Granola,Snack,2024-02-09,4.0,13.33,53.32,0,0,0,0
9130,Seth Foster,71.0,Philliphaven,182,Granola,Snack,2024-02-17,4.0,18.39,73.56,0,0,0,0
9131,Alexa Rodriguez,37.0,Grahamfurt,139,Almond Butter,Organic,2024-06-01,2.0,9.27,18.54,0,0,0,0
9132,Monica Zimmerman,64.0,Angelicachester,103,Granola,Dairy,2024-08-09,4.0,2.97,11.88,0,0,0,0
9133,Brandon May,59.0,Jamesland,168,Kale,Dairy,2024-03-13,4.0,7.39,29.56,0,0,0,0
9134,Kenneth Palmer,27.0,Port Derekberg,188,Almond Butter,Organic,2024-03-31,1.0,19.47,19.47,0,0,0,0
9135,Colleen Smith,19.0,Port Jacob,118,Kale,Snack,2024-04-02,2.0,10.41,20.82,0,0,0,0
9136,Anthony Richards,77.0,South Brandonville,163,Fresh Milk,Organic,2024-01-14,4.0,11.32,45.28,0,0,0,0
9137,Michael Scott,42.0,Lake Calebshire,131,Tofu,Dairy,2024-04-10,4.0,13.62,54.48,0,0,0,0
9138,Michael Smith,41.0,Fowlerton,164,Organic Apples,Vegetable,2024-07-16,3.0,10.63,31.89,0,0,0,0
9139,Douglas Warren,30.0,Kristinburgh,121,Almond Butter,Vegetable,2024-01-16,3.0,2.77,8.31,0,0,0,0
9140,Jake Prince,35.0,Lake Shawnfurt,194,Tofu,Snack,2024-05-30,2.0,11.58,23.16,0,0,0,0
9141,Jeffrey Brown,67.0,Smithborough,186,Fresh Milk,Organic,2024-10-01,3.0,13.89,41.67,0,0,0,0
9142,Unknown Customer,48.0,Unknown,110,Tofu,Vegetable,,,9.56,,0,0,0,0
9143,Lisa Hernandez,40.0,Port Lisa,100,Granola,Organic,2024-05-28,3.0,16.9,50.7,0,0,0,0
9144,April King,42.0,South Joshua,136,Kale,Dairy,2024-04-13,3.0,19.92,59.760000000000005,0,0,0,0
9145,Unknown Customer,48.0,Unknown,122,Organic Apples,Snack,,,18.54,,0,0,0,0
9146,Joseph Hill,69.0,North Bianca,145,Almond Butter,Organic,2024-04-06,4.0,14.96,59.84,0,0,0,0
9147,Tara Jensen,37.0,North Tyler,129,Tofu,Snack,2024-10-20,2.0,14.43,28.86,0,0,0,0
9148,Joshua Benitez,73.0,North Jasonborough,109,Tofu,Vegetable,2024-05-23,2.0,12.3,24.6,0,0,0,0
9149,Mary Roberts,76.0,South Richardstad,193,Organic Apples,Organic,2024-02-07,3.0,4.03,12.09,0,0,0,0
9150,Brooke Fisher,22.0,Timothyland,179,Fresh Milk,Vegetable,2024-11-02,3.0,11.14,33.42,0,0,0,0
9151,Laura Harris,43.0,Port Meganberg,153,Almond Butter,Organic,2024-06-24,4.0,15.71,62.84,0,0,0,0
9152,Melissa Moore,61.0,Lake Brendaview,178,Fresh Milk,Snack,2024-04-01,3.0,13.76,41.28,0,0,0,0
9153,Dawn Zimmerman,65.0,New Martha,124,Kale,Dairy,2024-06-24,2.0,4.59,9.18,0,0,0,0
9154,Unknown Customer,48.0,Unknown,110,Tofu,Snack,,,17.17,,0,0,0,0
9155,Jennifer Jones,45.0,East Andrew,110,Tofu,Organic,2024-10-21,4.0,14.88,59.52,0,0,0,0
9156,Richard Anthony,18.0,East Markbury,161,Granola,Vegetable,2024-07-29,4.0,16.42,65.68,0,0,0,0
9157,Justin Gomez,69.0,West Sandraton,161,Kale,Organic,2024-07-12,2.0,11.35,22.7,0,0,0,0
9158,Joseph Colon,22.0,Jefferyfort,127,Granola,Vegetable,2024-09-06,4.0,19.94,79.76,0,0,0,0
9159,Keith Wong,57.0,Timothybury,130,Tofu,Vegetable,2024-04-14,4.0,15.77,63.08,0,0,0,0
9160,Collin Underwood,57.0,Johnsonville,102,Almond Butter,Vegetable,2024-07-23,3.0,4.31,12.93,0,0,0,0
9161,Eduardo Arnold,68.0,Yangview,111,Organic Apples,Vegetable,2024-03-02,3.0,18.26,54.78,0,0,0,0
9162,Bradley Stewart,41.0,North Jenniferchester,124,Almond Butter,Snack,2024-04-16,2.0,18.36,36.72,0,0,0,0
9163,Unknown Customer,48.0,Unknown,136,Fresh Milk,Dairy,,,1.74,,0,0,0,0
9164,Brian Smith,36.0,Williamberg,110,Organic Apples,Snack,2024-04-09,3.0,11.74,35.22,0,0,0,0
9165,Kelly Sherman,48.0,Lake Sarahside,186,Fresh Milk,Organic,2024-06-07,2.0,17.7,35.4,0,0,0,0
9166,Joshua Cole,60.0,North Coreymouth,198,Tofu,Snack,2024-07-11,1.0,7.86,7.86,0,0,0,0
9167,Jose Alvarado,45.0,New Hectorberg,177,Kale,Vegetable,2024-01-26,1.0,2.0,2.0,0,0,0,0
9168,Mrs. Megan Freeman,69.0,East Michaelside,116,Tofu,Organic,2024-06-28,1.0,16.26,16.26,0,0,0,0
9169,Timothy Ray,41.0,Jenniferton,137,Tofu,Organic,2024-01-02,3.0,9.97,29.910000000000004,0,0,0,0
9170,Elizabeth Eaton,72.0,Reynoldsstad,194,Almond Butter,Dairy,2024-10-05,3.0,4.03,12.09,0,0,0,0
9171,Alicia Mccoy,50.0,New Sarah,199,Almond Butter,Snack,2024-01-24,4.0,17.05,68.2,0,0,0,0
9172,Melissa Smith,39.0,Lake Josephburgh,171,Organic Apples,Organic,2024-06-28,3.0,13.6,40.8,0,0,0,0
9173,Unknown Customer,48.0,Unknown,163,Organic Apples,Snack,,,5.77,,0,0,0,0
9174,Tanya Figueroa Md,78.0,Port Michael,178,Almond Butter,Dairy,2024-02-14,2.0,8.04,16.08,0,0,0,0
9175,Alyssa Rubio,72.0,Port Johnathanborough,130,Granola,Vegetable,2024-08-06,3.0,11.99,35.97,0,0,0,0
9176,Keith Fuentes,74.0,South Derrick,137,Tofu,Snack,2024-01-23,2.0,2.35,4.7,0,0,0,0
9177,Justin Brown,78.0,East Richard,199,Granola,Dairy,2024-05-23,3.0,16.22,48.66,0,0,0,0
9178,Sarah Bond,57.0,South Stephanieberg,144,Granola,Dairy,2024-01-04,2.0,9.24,18.48,0,0,0,0
9179,Emily Brown,38.0,Scottville,188,Kale,Organic,2024-06-11,4.0,12.49,49.96,0,0,0,0
9180,Ann Lee,69.0,New Craigfort,199,Organic Apples,Vegetable,2024-03-13,3.0,19.27,57.81,0,0,0,0
9181,Christopher Fisher,76.0,Williamstad,121,Organic Apples,Organic,2024-10-17,1.0,12.68,12.68,0,0,0,0
9182,Carol Lyons,66.0,New Nicole,188,Tofu,Vegetable,2024-07-13,4.0,14.15,56.6,0,0,0,0
9183,Brenda Thompson,38.0,New Jenny,137,Granola,Dairy,2024-02-10,2.0,3.68,7.36,0,0,0,0
9184,Peggy Shaw,33.0,Moseston,170,Almond Butter,Snack,2024-08-19,4.0,213.92,855.68,0,0,1,1
9185,Evan Harris,56.0,Basston,137,Granola,Vegetable,2024-09-22,1.0,17.39,17.39,0,0,0,0
9186,John Guzman Md,47.0,Lorihaven,192,Kale,Organic,2024-05-21,1.0,19.51,19.51,0,0,0,0
9187,Jessica Price,43.0,East James,163,Tofu,Dairy,2024-09-25,3.0,3.12,9.36,0,0,0,0
9188,Peter Mcfarland,47.0,Sarabury,195,Granola,Organic,2024-10-15,4.0,18.52,74.08,0,0,0,0
9189,Raymond Schmidt,56.0,Port Alicia,181,Organic Apples,Organic,2024-06-13,4.0,16.23,64.92,0,0,0,0
9190,Daniel Mathis,73.0,East Debbie,129,Almond Butter,Organic,2024-06-27,1.0,13.63,13.63,0,0,0,0
9191,Melanie Ballard,74.0,Sandershaven,135,Kale,Organic,2024-05-17,2.0,16.7,33.4,0,0,0,0
9192,Laura Parker,47.0,Port Peter,112,Tofu,Organic,2024-10-18,1.0,141.53,141.53,0,0,1,1
9193,Unknown Customer,48.0,Unknown,181,Almond Butter,Organic,,,2.68,,0,0,0,0
9194,Julia Williams,66.0,South Jonathan,196,Tofu,Organic,2024-02-22,3.0,13.16,39.48,0,0,0,0
9195,David Hughes,37.0,Tracystad,131,Fresh Milk,Dairy,2024-09-12,3.0,17.48,52.44,0,0,0,0
9196,Vanessa Gonzalez,75.0,Michellechester,122,Fresh Milk,Dairy,2024-08-24,2.0,17.66,35.32,0,0,0,0
9197,Brenda Nichols,33.0,South Matthew,160,Almond Butter,Dairy,2024-06-27,2.0,4.42,8.84,0,0,0,0
9198,Lisa Harmon,41.0,New Jamesstad,109,Granola,Organic,2024-02-26,2.0,17.56,35.12,0,0,0,0
9199,Neil Daniels,29.0,Martinezville,137,Fresh Milk,Dairy,2024-06-12,4.0,15.67,62.68,0,0,0,0
9200,Danielle Russell,55.0,Leemouth,174,Kale,Dairy,2024-02-14,3.0,3.72,11.16,0,0,0,0
9201,Charles Hartman,39.0,South Charles,128,Tofu,Vegetable,2024-06-07,2.0,19.91,39.82,0,0,0,0
9202,Erika Phillips,19.0,East Amber,165,Tofu,Organic,2024-10-05,1.0,18.85,18.85,0,0,0,0
9203,Mary Carroll,75.0,South Cynthiaton,159,Kale,Snack,2024-06-29,4.0,12.91,51.64,0,0,0,0
9204,Andrea Hayes,55.0,Port Matthewton,164,Tofu,Dairy,2024-04-13,2.0,17.68,35.36,0,0,0,0
9205,Shannon Warren,42.0,Lewismouth,191,Organic Apples,Organic,2024-03-22,3.0,15.47,46.41,0,0,0,0
9206,Willie Wolf,19.0,North Jessica,109,Almond Butter,Snack,2024-09-02,1.0,13.36,13.36,0,0,0,0
9207,Cassie Henry,74.0,Andreaport,180,Kale,Organic,2024-06-29,3.0,12.09,36.27,0,0,0,0
9208,Thomas Rivera,59.0,South Virginia,117,Kale,Organic,2024-06-18,2.0,18.51,37.02,0,0,0,0
9209,Robert Lyons,78.0,Jeffreyborough,128,Kale,Snack,2024-10-23,1.0,2.91,2.91,0,0,0,0
9210,Brittney Mclaughlin,26.0,Williambury,141,Almond Butter,Vegetable,2024-04-04,3.0,10.01,30.03,0,0,0,0
9211,Sophia Lee,74.0,Kayleeside,125,Tofu,Snack,2024-10-11,3.0,11.38,34.14,0,0,0,0
9212,Gordon Browning,32.0,Haynesside,173,Almond Butter,Dairy,2024-06-05,4.0,16.48,65.92,0,0,0,0
9213,Emma Williams,62.0,South Robin,130,Kale,Organic,2024-01-23,1.0,10.24,10.24,0,0,0,0
9214,Tamara Stein,68.0,South Michaelton,122,Organic Apples,Snack,2024-06-19,2.0,14.61,29.22,0,0,0,0
9215,Deborah Gallegos,72.0,New Emily,180,Organic Apples,Vegetable,2024-01-26,2.0,5.95,11.9,0,0,0,0
9216,Raymond Jones,35.0,Isaiahside,155,Kale,Dairy,2024-02-27,3.0,9.96,29.880000000000003,0,0,0,0
9217,Kelsey Fowler,30.0,East Charles,164,Almond Butter,Vegetable,2024-01-31,2.0,3.47,6.94,0,0,0,0
9218,Jasmine Bell,70.0,East Dale,136,Granola,Snack,2024-02-17,4.0,13.21,52.84,0,0,0,0
9219,Michael Simpson,31.0,East Kathrynview,106,Organic Apples,Dairy,2024-08-12,1.0,5.35,5.35,0,0,0,0
9220,Matthew Hernandez,48.0,Anitafort,146,Granola,Snack,2024-02-25,4.0,3.73,14.92,0,0,0,0
9221,Thomas Jones,32.0,South Larry,194,Organic Apples,Organic,2024-02-06,3.0,6.39,19.17,0,0,0,0
9222,Crystal Watson,67.0,Bradfort,129,Granola,Vegetable,2024-05-05,2.0,1.06,2.12,0,0,0,0
9223,Alexis Clements,45.0,Jimenezmouth,102,Organic Apples,Snack,2024-10-12,3.0,13.37,40.11,0,0,0,0
9224,Mary Simmons,26.0,Dudleyland,145,Organic Apples,Dairy,2024-09-15,4.0,10.39,41.56,0,0,0,0
9225,Brett Rice,30.0,North Richardshire,112,Fresh Milk,Vegetable,2024-10-29,4.0,1.83,7.32,0,0,0,0
9226,Julie Villanueva,61.0,South Deannaland,166,Kale,Organic,2024-08-15,2.0,14.48,28.96,0,0,0,0
9227,Unknown Customer,48.0,Unknown,185,Almond Butter,Organic,,,2.27,,0,0,0,0
9228,Timothy Andrade,30.0,Port Thomas,121,Kale,Snack,2024-02-05,1.0,12.03,12.03,0,0,0,0
9229,William Larson,30.0,Michaelland,136,Kale,Organic,2024-10-04,3.0,6.26,18.78,0,0,0,0
9230,Keith Harmon,45.0,East Abigailton,195,Almond Butter,Dairy,2024-03-07,4.0,19.63,78.52,0,0,0,0
9231,Gregory Parker,21.0,Jerryfurt,164,Granola,Dairy,2024-09-02,3.0,13.37,40.11,0,0,0,0
9232,Roger Pittman,30.0,Erikmouth,108,Granola,Vegetable,2024-01-23,2.0,3.96,7.92,0,0,0,0
9233,Casey Lamb,41.0,Hartmanborough,167,Granola,Vegetable,2024-01-11,3.0,8.25,24.75,0,0,0,0
9234,James Chan,66.0,Glassbury,179,Fresh Milk,Vegetable,2024-02-23,2.0,3.27,6.54,0,0,0,0
9235,Kayla Phillips,48.0,Meyersview,144,Fresh Milk,Snack,2024-06-28,4.0,7.1,28.4,0,0,0,0
9236,Jessica Stewart,30.0,West Christopherview,130,Organic Apples,Vegetable,2024-04-22,2.0,2.64,5.28,0,0,0,0
9237,Unknown Customer,48.0,Unknown,127,Tofu,Vegetable,,,12.45,,0,0,0,0
9238,Sharon Gibson,24.0,Catherinefort,179,Kale,Vegetable,2024-05-30,2.0,5.23,10.46,0,0,0,0
9239,Bethany Hebert,57.0,South Mark,147,Almond Butter,Snack,2024-08-17,3.0,19.21,57.63,0,0,0,0
9240,Jeffrey Obrien,24.0,Hartport,117,Almond Butter,Snack,2024-08-16,1.0,8.09,8.09,0,0,0,0
9241,Jesse Le Md,25.0,New Jonathan,185,Tofu,Dairy,2024-04-04,4.0,5.73,22.92,0,0,0,0
9242,Todd Jackson,44.0,New Benjaminfort,170,Kale,Vegetable,2024-04-24,4.0,17.74,70.96,0,0,0,0
9243,Nancy Goodman,73.0,Dawsonport,144,Tofu,Snack,2024-04-10,4.0,12.58,50.32,0,0,0,0
9244,Jennifer Mitchell,50.0,East Geoffreyview,197,Organic Apples,Vegetable,2024-06-22,3.0,19.82,59.46,0,0,0,0
9245,Larry Wallace,19.0,Colemanberg,193,Granola,Organic,2024-11-05,4.0,16.05,64.2,0,0,0,0
9246,Steven Alexander,70.0,Phamburgh,176,Organic Apples,Snack,2024-08-21,4.0,4.69,18.76,0,0,0,0
9247,Brandy Martinez,75.0,South Charles,188,Almond Butter,Organic,2024-10-10,4.0,3.06,12.24,0,0,0,0
9248,Jeff Matthews Jr.,48.0,Reedland,166,Granola,Dairy,2024-04-14,1.0,8.21,8.21,0,0,0,0
9249,Mia Foley,49.0,South Anthonystad,120,Tofu,Dairy,2024-07-13,4.0,5.86,23.44,0,0,0,0
9250,John Richards,30.0,South Kristineport,101,Kale,Snack,2024-02-06,2.0,13.48,26.96,0,0,0,0
9251,Annette Flores,21.0,North Johnview,162,Almond Butter,Organic,2024-04-11,2.0,9.46,18.92,0,0,0,0
9252,Gary Brewer,65.0,East Francisville,114,Fresh Milk,Dairy,2024-06-23,1.0,1.53,1.53,0,0,0,0
9253,Eric Maynard,49.0,West James,197,Tofu,Organic,2024-05-05,1.0,7.41,7.41,0,0,0,0
9254,Heather Bell,54.0,North Dawnfurt,143,Tofu,Snack,2024-06-02,3.0,13.47,40.41,0,0,0,0
9255,James Brown,24.0,West Jasontown,129,Kale,Vegetable,2024-01-29,4.0,10.4,41.6,0,0,0,0
9256,Sandra Kerr,35.0,Joshuabury,115,Fresh Milk,Snack,2024-01-30,3.0,12.63,37.89,0,0,0,0
9257,Melissa Williams,37.0,Goodton,185,Granola,Dairy,2024-01-27,4.0,13.2,52.8,0,0,0,0
9258,Joshua Stein,59.0,Kristaberg,165,Organic Apples,Dairy,2024-07-21,3.0,1.35,4.050000000000001,0,0,0,0
9259,Amber Smith,36.0,North Angela,157,Organic Apples,Vegetable,2024-09-27,4.0,4.65,18.6,0,0,0,0
9260,Kaitlyn Edwards,47.0,Johnsonberg,165,Granola,Dairy,2024-05-09,4.0,11.46,45.84,0,0,0,0
9261,Jessica Johnson,74.0,East Richardside,172,Tofu,Vegetable,2024-04-19,2.0,7.97,15.94,0,0,0,0
9262,Matthew Williamson,30.0,Darrellside,135,Organic Apples,Vegetable,2024-08-08,4.0,16.55,66.2,0,0,0,0
9263,Lisa Rodriguez,70.0,Port Leeport,108,Fresh Milk,Vegetable,2024-09-14,1.0,7.01,7.01,0,0,0,0
9264,Gail Patrick,61.0,Cynthiatown,170,Granola,Organic,2024-02-08,1.0,11.22,11.22,0,0,0,0
9265,Andrea Chan,24.0,East Rebecca,195,Organic Apples,Vegetable,2024-06-29,1.0,5.04,5.04,0,0,0,0
9266,Jessica Solomon,26.0,Tylorhaven,123,Kale,Snack,2024-07-04,2.0,19.12,38.24,0,0,0,0
9267,James Perkins,50.0,Chavezchester,151,Granola,Vegetable,2024-02-08,1.0,8.71,8.71,0,0,0,0
9268,Paul Webster,70.0,Port Jason,119,Kale,Snack,2024-07-06,4.0,19.49,77.96,0,0,0,0
9269,Meghan Ball,59.0,North Jacquelinestad,193,Tofu,Organic,2024-06-24,1.0,17.96,17.96,0,0,0,0
9270,Edwin Blanchard,35.0,Joshuaside,166,Tofu,Dairy,2024-05-17,191.0,5.91,1128.81,0,1,0,1
9271,Jessica Wagner,70.0,Mooreland,122,Fresh Milk,Vegetable,2024-02-06,2.0,9.02,18.04,0,0,0,0
9272,Samuel Taylor,62.0,Rebeccaside,190,Tofu,Organic,2024-08-07,3.0,12.44,37.32,0,0,0,0
9273,Paul King,55.0,Lauraport,172,Almond Butter,Snack,2024-01-02,1.0,12.48,12.48,0,0,0,0
9274,Andrew Perez,67.0,Cantutown,179,Kale,Vegetable,2024-04-18,1.0,18.72,18.72,0,0,0,0
9275,David Green,65.0,South Kimberly,191,Tofu,Vegetable,2024-02-22,3.0,1.08,3.24,0,0,0,0
9276,Michael Evans,43.0,East Brenda,105,Fresh Milk,Vegetable,2024-03-23,2.0,14.13,28.26,0,0,0,0
9277,Lori Smith,60.0,New Elizabeth,171,Granola,Vegetable,2024-05-13,3.0,8.64,25.92,0,0,0,0
9278,Juan Vaughn,67.0,Morrisport,196,Kale,Snack,2024-06-08,2.0,3.81,7.62,0,0,0,0
9279,Dr. Stacey Clark,23.0,Andersonview,166,Fresh Milk,Vegetable,2024-04-06,4.0,13.89,55.56,0,0,0,0
9280,Dwayne Small Ii,29.0,Evansland,124,Kale,Dairy,2024-11-02,3.0,1.5,4.5,0,0,0,0
9281,Tyler Huffman,37.0,Robinsonport,134,Kale,Organic,2024-09-08,3.0,18.05,54.150000000000006,0,0,0,0
9282,Alejandra Proctor,24.0,Collinsstad,172,Kale,Vegetable,2024-09-17,3.0,10.24,30.72,0,0,0,0
9283,Kathy Smith,40.0,New Edwardborough,106,Kale,Dairy,2024-03-14,3.0,11.59,34.77,0,0,0,0
9284,Shirley Mitchell,58.0,East Markchester,176,Almond Butter,Dairy,2024-10-16,2.0,3.86,7.72,0,0,0,0
9285,James Jones,40.0,Kyleshire,176,Tofu,Vegetable,2024-10-08,3.0,2.85,8.55,0,0,0,0
9286,Joseph Short,37.0,West Madeline,124,Kale,Snack,2024-09-14,4.0,19.9,79.6,0,0,0,0
9287,Dustin Mathis,78.0,Antoniobury,174,Fresh Milk,Dairy,2024-11-01,1.0,1.9,1.9,0,0,0,0
9288,Angela Murphy,36.0,Port Jacob,162,Organic Apples,Vegetable,2024-04-10,1.0,1.96,1.96,0,0,0,0
9289,Unknown Customer,48.0,Unknown,131,Kale,Vegetable,,,12.45,,0,0,0,0
9290,Michelle Mason,69.0,Leefurt,187,Organic Apples,Snack,2024-05-14,3.0,14.65,43.95,0,0,0,0
9291,Linda Brown,60.0,Walterton,140,Granola,Organic,2024-05-05,4.0,3.49,13.96,0,0,0,0
9292,Brooke Moore,76.0,Port Melissastad,196,Almond Butter,Organic,2024-09-27,3.0,4.02,12.06,0,0,0,0
9293,Courtney Norris,46.0,Edwinborough,128,Almond Butter,Organic,2024-03-04,4.0,5.03,20.12,0,0,0,0
9294,Pamela Mcconnell,24.0,East Christinahaven,169,Organic Apples,Dairy,2024-07-02,1.0,17.54,17.54,0,0,0,0
9295,Chris Baker,48.0,Port Rachelshire,190,Fresh Milk,Vegetable,2024-04-24,1.0,14.54,14.54,0,0,0,0
9296,Amanda Reynolds,60.0,Donnaport,188,Tofu,Dairy,2024-08-14,3.0,17.48,52.44,0,0,0,0
9297,Anna Osborne,57.0,West Brucefurt,176,Kale,Organic,2024-06-26,1.0,19.2,19.2,0,0,0,0
9298,Franklin Smith,65.0,Langchester,133,Granola,Dairy,2024-05-23,3.0,17.94,53.82000000000001,0,0,0,0
9299,Unknown Customer,48.0,Unknown,173,Kale,Snack,,,4.24,,0,0,0,0
9300,Angela Walker,66.0,West Christianberg,127,Fresh Milk,Vegetable,2024-04-19,1.0,12.14,12.14,0,0,0,0
9301,Michael White,37.0,Hunterton,188,Tofu,Vegetable,2024-05-23,1.0,3.51,3.51,0,0,0,0
9302,Kevin Pena,76.0,Alejandroborough,148,Granola,Vegetable,2024-07-30,3.0,10.06,30.18,0,0,0,0
9303,Jessica Howard,39.0,Allisonmouth,138,Granola,Snack,2024-07-13,1.0,6.75,6.75,0,0,0,0
